STATE	ENROLL	NAME	YRDATA	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	TCURINST	TCURSSVC	TCURONON	TCAPOUT
Missouri	348	LEETON SCH DIST R 10	2013	3726	365	2059	1302	3778	1944	1179	452	105
Missouri	3388	WARRENSBURG SCHOOL DIST R-VI	2013	32353	2819	15077	14457	31429	16970	10633	1662	1320
Missouri	502	KNOX CO SCH DIST R 1	2013	5515	546	1965	3004	6798	2794	2097	374	1473
Missouri	833	LACLEDE COUNTY SCHOOL DIST. R-1	2013	6890	625	4122	2143	6572	3937	1771	481	300
Missouri	103	GASCONADE SCHOOL DISTRICT C-4	2013	1125	131	608	386	1097	437	385	77	4
Missouri	477	LACLEDE COUNTY SCHOOL DIST. C-5	2013	5334	581	3334	1419	4606	2130	966	251	136
Missouri	4473	LEBANON SCH DIST R 3	2013	41156	4606	20746	15804	38548	22480	11350	2699	1527
Missouri	360	SANTA FE SCHOOL DISTRICT R-10	2013	4503	302	2244	1957	3842	2276	1151	193	127
Missouri	508	CONCORDIA SCH DIST R 2	2013	4815	379	1960	2476	6105	2535	1375	313	1782
Missouri	1013	LAFAYETTE CO SCH DIST CI	2013	10197	711	5072	4414	9066	5125	2652	576	279
Missouri	964	LEXINGTON SCH DIST R 5	2013	11176	963	5195	5018	10513	5617	3454	637	541
Missouri	2042	ODESSA SCH DIST R 7	2013	20683	1458	10074	9151	19966	11137	5386	1244	127
Missouri	390	WELLINGTON NAPOLEON SCH DIST R-9	2013	4295	281	2198	1816	3836	2208	1291	215	16
Missouri	2139	AURORA SCH DIST R-8	2013	18743	2345	10559	5839	18335	10833	4945	810	803
Missouri	739	MARIONVILLE SCH DIST R 9	2013	6162	614	3546	2002	6813	3345	1787	367	1077
Missouri	572	MILLER SCH DIST R 2	2013	5382	618	2556	2208	4869	2412	1792	333	185
Missouri	1462	MT VERNON SCH DIST R-5	2013	13635	1502	6801	5332	12837	7785	3628	583	531
Missouri	689	PIERCE CITY SCH DIST R 6	2013	6516	881	3628	2007	7034	3384	2065	434	913
Missouri	414	VERONA SCH DIST R 7	2013	4417	658	2401	1358	3863	2215	1133	183	169
Missouri	534	CANTON SCHOOL DISTRICT R-V	2013	5165	496	2665	2004	4943	3011	1399	385	64
Missouri	982	LEWIS CO SCH DIST C-1	2013	9065	727	4825	3513	8902	5243	2730	501	396
Missouri	801	ELSBERRY SCH DIST R 2	2013	8283	1013	4455	2815	8816	4398	2301	515	1337
Missouri	375	SILEX SCH DIST R 1	2013	3949	310	1927	1712	3358	1858	1099	178	100
Missouri	6294	TROY SCH DIST R 3	2013	60747	3519	32603	24625	58415	29719	17828	3199	5335
Missouri	1487	WINFIELD SCH DIST R 4	2013	14932	1044	8368	5520	13861	7480	4566	681	649
Missouri	1052	BROOKFIELD SCH DIST R3	2013	10167	1014	5235	3918	9869	5963	2843	514	282
Missouri	154	BUCKLIN SCH DIST R 2	2013	1872	212	1037	623	2113	1148	724	118	118
Missouri	247	LINN COUNTY SCH DIST R 1	2013	2728	236	1465	1027	2648	1373	934	213	100
Missouri	247	MEADVILLE SCH DIST R 4	2013	2516	167	1246	1103	2287	1333	641	167	68
Missouri	627	MARCELINE SCH DIST R 5	2013	6841	494	3175	3172	6497	3667	1922	465	302
Missouri	1913	CHILLICOTHE SCH DIST R 2	2013	20322	1716	9321	9285	18780	10960	4956	1118	1481
Missouri	176	SOUTHWEST LIVINGSTON CNTY R-1 SCHOOL DIST	2013	2036	209	1133	694	1897	1016	695	141	11
Missouri	95	LIVINGSTON CO SCH DIST R3	2013	1118	114	632	372	1090	467	346	111	7
Missouri	3788	MCDONALD CO SCH DIST R1	2013	35116	4933	19829	10354	32383	19090	9007	2428	790
Missouri	208	ATLANTA CONS SCH DIST C-3	2013	2056	212	1078	766	2135	1152	784	109	87
Missouri	203	BEVIER SCH DIST C 4	2013	2097	176	1174	747	2146	1329	620	118	54
Missouri	111	CALLAO CONS SCH DIST C-8	2013	1003	151	520	332	1000	433	280	39	85
Missouri	332	LA PLATA SCH DIST R-2	2013	4162	451	2086	1625	3552	1929	1175	212	122
Missouri	103	MACON CO SCH DIST R-4	2013	1625	133	818	674	1613	910	557	67	43
Missouri	1339	MACON CO SCH DIST R I	2013	12678	976	6456	5246	12150	7214	3669	861	392
Missouri	158	MARQUAND SCH DIST R6	2013	2621	1056	937	628	2817	917	616	109	1148
Missouri	1940	FREDERICKTOWN SCH DIST R1	2013	17552	3528	8718	5306	18024	9688	5753	877	1581
Missouri	836	MARIES CO R-2 SCH DIST	2013	7616	767	3796	3053	7191	4131	2134	427	352
Missouri	539	MARIES COUNTY SCHOOL DIST. R-1	2013	4619	316	2097	2206	4236	2382	1422	243	81
Missouri	3677	HANNIBAL SCH DIST 60	2013	34615	3729	16556	14330	37323	19299	9061	2703	4411
Missouri	250	MARION CO SCH DIST R-2	2013	2499	285	1355	859	2699	1277	686	138	571
Missouri	1206	PALMYRA SCH DIST R 1	2013	11867	785	5115	5967	11239	6169	3072	753	941
Missouri	217	NORTH MERCER SCHOOL DISTRICT R-3	2013	2857	697	1175	985	2779	1282	809	568	87
Missouri	395	PRINCETON SCH DIST R 5	2013	4584	307	1829	2448	4173	2232	1409	275	155
Missouri	1919	ELDON SCH DIST R 1	2013	19563	2938	8440	8185	17470	9220	5286	1622	685
Missouri	751	IBERIA SCH DIST R5	2013	6131	594	3547	1990	5916	3479	1883	306	190
Missouri	240	ST ELIZABETH SCH DIST R-4	2013	2307	151	1309	847	2167	1264	619	154	104
Missouri	1904	SCHOOL OF THE OSAGE SCHOOL DIST R-2	2013	20462	1846	5149	13467	21453	10674	6797	865	2098
Missouri	217	MILLER COUNTY SCHOOL DIST. R-3	2013	2485	227	1573	685	2537	1446	877	146	21
Missouri	1064	CHARLESTON SCH DIST R-1	2013	9361	1974	4281	3106	9116	4758	3498	752	94
Missouri	1144	EAST PRAIRIE SCHOOL DISTRICT R-2	2013	9690	1151	5480	3059	9388	4802	2680	848	984
Missouri	1274	MONITEAU COUNTY SCHOOL DIST. R-1	2013	12011	923	6141	4947	10669	6552	3102	625	14
Missouri	119	CLARKSBURG SCH DIST C 2	2013	1308	160	748	400	1285	551	384	64	16
Missouri	208	MONITEAU COUNTY SCHOOL DIST. C-1	2013	2150	161	1111	878	2300	1212	857	133	84
Missouri	110	HIGH POINT SCH DIST R 3	2013	1193	94	600	499	988	382	319	60	80
Missouri	80	MONITEAU COUNTY SCHOOL DIST. R-5	2013	856	144	357	355	1079	380	295	51	227
Missouri	585	TIPTON R-VI SCHOOL DISTRICT	2013	5759	495	2666	2598	5170	2924	1488	269	272
Missouri	90	HOLLIDAY SCH DIST C-2	2013	805	85	411	309	809	384	224	45	3
Missouri	55	MIDDLE GROVE SCH DIST C1	2013	741	154	340	247	722	436	215	56	15
Missouri	683	MONROE CITY SCH DIST R-1	2013	7144	601	2867	3676	6665	3871	2116	438	87
Missouri	437	PARIS SCH DIST R 2	2013	4425	377	1843	2205	4957	2366	1253	200	1019
Missouri	247	MADISON SCH DIST C 3	2013	2317	232	1246	839	2133	1171	737	171	16
Missouri	1316	MONTGOMERY CO SCH DIST R2	2013	12471	1204	5225	6042	12410	6347	4317	693	809
Missouri	413	WELLSVILLE-MIDDLETOWN SCH DIST R-I	2013	4103	513	1773	1817	4382	2505	1326	262	205
Missouri	644	MORGAN COUNTY SCHOOL DIST R 1	2013	5716	861	2289	2566	5479	3426	1549	330	14
Missouri	1455	MORGAN CO SCH DIST R-2	2013	13072	1410	3811	7851	12113	6783	3674	1014	549
Missouri	296	GIDEON SCH DIST 37	2013	2934	437	1632	865	2798	1562	959	256	3
Missouri	1547	NEW MADRID SCH DIST R-1	2013	19092	2827	5500	10765	16868	9237	5810	1002	588
Missouri	169	RISCO SCH DIST R 2	2013	1994	169	1159	666	2143	1048	874	114	107
Missouri	771	PORTAGEVILLE SCHOOL DIST	2013	6793	927	3340	2526	6505	3770	1821	520	265
Missouri	893	DIAMOND SCH DIST R 4	2013	8211	677	4412	3122	7979	4478	2479	368	466
Missouri	1420	EAST NEWTON SCH DIST R-6	2013	13726	1772	8349	3605	14767	7572	4252	653	1939
Missouri	4617	NEOSHO SCH DIST R-5	2013	40371	5117	22537	12717	40299	21844	10469	2373	4683
Missouri	1499	SENECA SCH DIST R-7	2013	14240	1465	8188	4587	13585	7495	4230	749	666
Missouri	195	WESTVIEW SCH DIST C 6	2013	1726	191	1127	408	1752	874	491	66	2
Missouri	261	WEST NODAWAY COUNTY SCHOOL DIST R-1	2013	3042	383	1489	1170	2787	1434	900	264	70
Missouri	223	NODAWAY-HOLT SCH DIST R-7	2013	2986	200	1200	1586	2829	1559	978	134	139
Missouri	252	NORTH NODAWAY SCHOOL DISTRICT R-6	2013	2789	209	1572	1008	2654	1397	950	231	17
Missouri	141	JEFFERSON SCH DIST C 123	2013	2089	113	1146	830	2022	1149	684	97	80
Missouri	1463	MARYVILLE SCH DIST R 2	2013	17670	1139	4955	11576	16303	9477	4459	1169	860
Missouri	227	NORTH EAST NODAWAY SCHOOL DIST R-5	2013	2798	182	1452	1164	2385	1399	711	143	84
Missouri	179	SOUTH NODAWAY SCH DIST R4	2013	2504	133	1378	993	3058	1306	856	110	754
Missouri	726	ALTON SCH DIST R 4	2013	6687	839	3843	2005	6674	4181	1874	390	217
Missouri	163	COUCH SCH DIST R 1	2013	2224	312	1099	813	2214	1257	711	190	46
Missouri	193	OREGON-HOWELL SCHOOL DIST. R-3	2013	2577	319	1221	1037	2466	1263	856	187	38
Missouri	679	THAYER SCH DIST R2	2013	5946	752	3379	1815	5521	3284	1223	455	470
Missouri	193	OSAGE COUNTY SCHOOL DIST. R-1	2013	2382	232	1296	854	2558	1488	899	132	39
Missouri	630	OSAGE COUNTY SCHOOL DIST. R-2	2013	5527	424	2443	2660	4736	2569	1816	235	48
Missouri	821	OSAGE COUNTY SCHOOL DIST R-3	2013	7261	502	2859	3900	6842	3478	2411	677	236
Missouri	377	BAKERSFIELD SCH DIST R 4	2013	3596	510	2145	941	3568	2039	1027	278	212
Missouri	274	DORA SCH DIST R 3	2013	3507	405	1812	1290	3446	1844	1171	256	155
Missouri	645	GAINESVILLE SCH DIST R 5	2013	5600	850	2755	1995	5683	3445	1622	434	182
Missouri	131	LUTIE SCH DIST R 6	2013	2230	260	958	1012	2047	1109	718	201	13
Missouri	98	THORNFIELD SCH DIST R-1	2013	995	164	491	340	953	400	279	67	47
Missouri	1233	CARUTHERSVILLE SCHOOL DIST 18	2013	12258	1813	6596	3849	11691	6578	3944	863	269
Missouri	220	COOTER SCH DIST R 4	2013	3109	243	1937	929	2470	1211	984	134	62
Missouri	215	DELTA SCHOOL DISTRICT C-7	2013	2256	230	1287	739	2198	1260	749	145	42
Missouri	841	HAYTI SCH DIST R 2	2013	8320	1933	4358	2029	7993	4681	2458	816	23
Missouri	255	NORTH PEMISCOT COUNTY SCHOOL DIST R-1	2013	3096	486	1793	817	3166	1471	1137	435	123
Missouri	185	PEMISCOT CO SCH DIST R-3	2013	1899	125	1128	646	1665	765	551	106	42
Missouri	661	SOUTH PEMISCOT SCH DIST R 5	2013	6002	637	3452	1913	6183	3785	1708	327	341
Missouri	24	PEMISCOT CO SPECIAL SCH DIST	2013	5057	1054	561	3442	5277	3826	1344	91	16
Missouri	128	ALTENBURG SCH DIST 48	2013	1346	212	502	632	1445	714	321	161	0
Missouri	2334	PERRY COUNTY SCHOOL DISTRICT 32	2013	22285	2009	8951	11325	21384	11147	7447	1550	1180
Missouri	421	GREEN RIDGE SCHOOL DISTRICT R-8	2013	3603	350	1931	1322	3577	1863	1104	277	292
Missouri	323	PETTIS COUNTY SCHOOL DIST R-5	2013	3438	316	1782	1340	3508	1868	1179	209	172
Missouri	411	LA MONTE SCH DIST R 4	2013	3998	471	2368	1159	3450	1941	1087	279	109
Missouri	165	PETTIS CO SCH DIST R 12	2013	2537	187	667	1683	2363	1040	798	175	52
Missouri	4793	SEDALIA SCH DIST 200	2013	44475	4397	23032	17046	37652	22304	11500	2379	1030
Missouri	627	SMITHTON SCH DIST R 6	2013	5462	473	2979	2010	5226	2879	1710	353	200
Missouri	461	NEWBURG SCH DIST R 2	2013	4288	550	2291	1447	4676	2476	1464	247	407
Missouri	3957	ROLLA SCH DIST 31	2013	40801	3999	18275	18527	39234	21827	11396	2351	2638
Missouri	1757	ST JAMES SCH DIST R 1	2013	17903	2076	9746	6081	17248	10044	4813	834	894
Missouri	300	PHELPS SCHOOL DIST R-3	2013	2369	234	1374	761	2478	1071	668	111	57
Missouri	54	BONCL SCH DIST R 10	2013	896	68	234	594	751	371	250	48	82
Missouri	1339	BOWLING GREEN SCH DIST R1	2013	11493	493	5446	5554	11307	6467	3152	723	731
Missouri	763	LOUISIANA SCH DIST R-2	2013	6785	766	2933	3086	6626	3798	2025	510	121
Missouri	478	PIKE SCH DIST R3	2013	7279	586	2448	4245	5533	2975	1742	289	281
Missouri	602	NORTH PLATTE SCH DIST R-1	2013	7358	492	3528	3338	6984	3956	2236	318	218
Missouri	10579	PARK HILL SCHOOL DISTRICT	2013	140504	5370	48183	86951	140506	64057	43496	8521	19506
Missouri	3773	PLATTE CO SCH DIST R-3	2013	42916	2002	17257	23657	40739	21201	11864	1856	2356
Missouri	626	WEST PLATTE SCH DIST R-2	2013	11265	321	3189	7755	8483	4325	2815	438	815
Missouri	2717	BOLIVAR SCH DIST R 1	2013	25117	2958	14132	8027	23494	13458	7432	1114	862
Missouri	400	FAIR PLAY SCH DIST R2	2013	7144	542	2231	4371	6568	4670	1484	320	22
Missouri	268	HALFWAY SCH DIST R-3	2013	3013	356	1654	1003	2922	1318	1112	198	128
Missouri	352	HUMANSVILLE SCH DIST R 4	2013	3575	522	2090	963	3640	1833	1276	244	75
Missouri	629	MARION C EARLY SCHOOL DIST R5	2013	5765	793	3229	1743	6082	3054	1682	359	855
Missouri	931	PLEASANT HOPE SCH DIST 6	2013	8399	1133	4718	2548	7902	4731	2287	350	165
Missouri	546	CROCKER SCHOOL DISTRICT R-2	2013	5010	575	2933	1502	4695	2567	1613	280	192
Missouri	1097	DIXON SCH DIST R 1	2013	8782	839	5109	2834	8549	4689	2840	530	318
Missouri	698	LAQUEY SCH DIST R 5	2013	6008	737	3708	1563	5956	3347	1888	424	260
Missouri	612	PULASKI COUNTY SCHOOL DIST. R-4	2013	5340	600	3165	1575	5540	3251	1600	405	246
Missouri	76	SWEDEBORG SCH DIST R-3	2013	807	93	486	228	724	318	237	60	0
Missouri	6075	WAYNESVILLE SCH DIST R 6	2013	75929	28352	33080	14497	65620	34981	19412	3498	7690
Missouri	722	PUTNAM CO SCH DIST R-1	2013	7993	761	3455	3777	7687	4100	2170	399	801
Missouri	732	RALLS COUNTY SCH DIST R2	2013	6579	607	2727	3245	6149	3415	1975	294	321
Missouri	225	HIGBEE SCH DIST R 8	2013	2543	325	1307	911	2607	1287	904	195	95
Missouri	675	WESTRAN SCH DIST R 1	2013	8359	724	2173	5462	8309	4624	2470	604	522
Missouri	2337	MOBERLY SCH DIST	2013	25516	2644	11622	11250	32503	12325	6587	1312	11325
Missouri	435	NORTHEAST RANDOLPH CO SCHOOL DIST R-4	2013	3671	255	1877	1539	3657	2066	1210	236	61
Missouri	187	RENICK SCH DIST R 5	2013	2161	167	1186	808	1640	817	565	206	45
Missouri	263	HARDIN CENTRAL SCH DIST C 2	2013	2670	195	1531	944	2490	1411	802	201	32
Missouri	1217	LAWSON SCH DIST R-14	2013	11173	762	6039	4372	10748	6265	3358	658	245
Missouri	369	ORRICK SCH DIST R-11	2013	4193	399	2327	1467	3620	1731	1344	200	221
Missouri	1593	RICHMOND SCH DIST R 16	2013	14223	1227	7247	5749	12346	6310	4875	743	264
Missouri	266	BUNKER SCH DIST R 3	2013	3472	371	1013	2088	3391	1556	1416	249	152
Missouri	90	CENTERVILLE SCH DIST R-1	2013	1081	159	466	456	1090	540	349	58	6
Missouri	521	SOUTHERN REYNOLDS COUNTY SCHOOL DIST R-2	2013	5537	955	2760	1822	5386	2584	1673	498	531
Missouri	239	LESTERVILLE SCH DIST R 4	2013	4946	562	1995	2389	4848	2755	1519	344	214
Missouri	436	NAYLOR SCH DIST R 2	2013	3531	473	2288	770	3623	2154	1083	208	132
Missouri	1526	DONIPHAN SCH DIST R 1	2013	13456	2298	7851	3307	13354	7398	3782	911	1254
Missouri	159	RIPLEY COUNTY SCHOOL DIST R-3	2013	1417	230	910	277	1455	712	453	123	20
Missouri	195	RIPLEY CO SCH DIST R 4	2013	2343	363	1329	651	1727	846	552	108	33
Missouri	18871	FT ZUMWALT SCH DIST R II	2013	207675	8879	87273	111523	200396	112869	61848	6616	5504
Missouri	5186	ST CHARLES CO. SCHOOL DIST. R-6	2013	75610	4096	23100	48414	67154	37280	22484	2577	1237
Missouri	19835	FRANCIS HOWELL SCHOOL DIST R 3	2013	203782	7826	76153	119803	203066	109457	60973	12072	10785
Missouri	13971	WENTZVILLE SCH DIST R 4	2013	162336	5047	73175	84114	142647	76938	41805	6357	5782
Missouri	1572	ST CHARLES CO SCH DIST R-5	2013	21101	877	6502	13722	18614	9798	6628	784	408
Missouri	290	APPLETON CITY SCH DIST R2	2013	3487	378	1666	1443	3252	1891	1066	228	57
Missouri	421	LAKELAND SCH DIST R-3	2013	4000	461	1912	1627	3790	2159	1299	246	21
Missouri	478	OSCEOLA SCH DIST	2013	4667	621	2171	1875	4243	2616	1230	271	87
Missouri	98	ROSCOE SCH DIST C 1	2013	937	98	525	314	829	310	261	41	10
Missouri	565	BISMARCK SCH DIST R 5	2013	5414	816	3061	1537	5373	3100	1691	249	202
Missouri	3189	NORTH ST FRANCOIS CO SCHOOL DIST R-1	2013	30353	3118	16028	11207	28511	14858	8695	2248	1400
Missouri	3937	FARMINGTON SCH DIST R-7	2013	35892	3510	16934	15448	32894	19079	9845	2199	719
Missouri	2009	CENTRAL SCHOOL DISTRICT R-3	2013	18685	2432	10363	5890	18906	10614	5832	1267	565
Missouri	1022	WEST ST FRANCOIS COUNTY SCHOOL DIST R-4	2013	9817	1553	5414	2850	9347	4945	3202	664	381
Missouri	2417	AFFTON SCH DIST 101	2013	29807	1053	7983	20771	28735	16299	9101	1845	1144
Missouri	1472	BAYLESS SCH DIST	2013	16063	1087	6876	8100	14234	6887	4756	754	1453
Missouri	665	BRENTWOOD SCH DIST	2013	16318	249	3008	13061	13992	7314	5258	883	114
Missouri	2086	CLAYTON SCH DIST	2013	55451	611	10763	44077	65544	26835	16696	2520	15203
Missouri	20450	ROCKWOOD SCH DIST R-6	2013	256100	6127	72186	177787	237994	125103	76198	17002	9252
Missouri	11723	FERGUSON FLORISSANT SC DST R2	2013	124464	10825	55490	58149	136327	71725	46045	10143	6466
Missouri	1320	HANCOCK PLACE SCH DIST	2013	19010	1361	8466	9183	22659	8955	5563	917	6091
Missouri	18325	HAZELWOOD SCH DIST R-1	2013	209171	15820	86500	106851	257660	105646	71392	8481	59003
Missouri	2558	JENNINGS SCH DIST	2013	32042	4177	17462	10403	31233	13263	11825	2517	2602
Missouri	5310	KIRKWOOD SCH DIST R 7	2013	76466	1720	17285	57461	74676	39213	22301	4369	6984
Missouri	3985	LADUE CITY SCH DIST	2013	65284	510	14553	50221	58644	29160	18191	3146	4084
Missouri	1266	MAPLEWOOD-RICHMOND HEIGHTS SCHOOL DIST	2013	20041	951	4627	14463	18757	8199	7416	782	248
Missouri	4593	NORMANDY SCH DIST	2013	55203	5847	31318	18038	51179	23330	23006	1854	553
Missouri	16192	PARKWAY SCH DIST C-2	2013	229879	5163	50509	174207	231800	117368	84390	10570	12441
Missouri	5751	PATTONVILLE SCH DIST R 3	2013	87246	4050	21023	62173	98429	42744	31983	3010	17320
Missouri	6213	RITENOUR SCH DIST	2013	64346	4839	29139	30368	66652	33379	21424	4111	4677
Missouri	5721	RIVERVIEW GARDENS SCHOOL DIST	2013	62162	7945	37729	16488	59157	25998	24188	4473	2596
Missouri	5794	LINDBERGH SCH DIST R-8	2013	67846	1313	15209	51324	62696	33717	19143	4843	1973
Missouri	10537	MEHLVILLE SCH DIST R-9	2013	102435	3965	30134	68336	93386	54983	31434	4231	2168
Missouri	3147	UNIVERSITY CITY SCH DIST	2013	44678	3197	14328	27153	44483	18513	17415	2339	3449
Missouri	866	VALLEY PARK SCH DIST	2013	13596	438	3204	9954	13424	7319	4199	568	1088
Missouri	4380	WEBSTER GROVES SCH DIST	2013	60620	1620	15665	43335	64528	30551	17197	3314	9221
Missouri	3826	ST LOUIS CO SPECIAL SCH DT	2013	366163	40064	123793	202306	360726	244733	108332	850	4742
Missouri	32364	ST LOUIS CITY BD OF EDUCATION	2013	388521	68192	112857	207472	427624	186450	142180	21220	59472
Missouri	1885	STE GENEVIEVE CO SD R2	2013	23696	1638	6544	15514	22574	12619	7184	1082	723
Missouri	42	GILLIAM SCH DIST C4	2013	615	61	369	185	596	297	222	25	1
Missouri	99	MALTA BEND SCH DIST R-5	2013	1576	149	759	668	1462	765	476	146	49
Missouri	2449	MARSHALL SCH DIST	2013	22888	2661	11449	8778	21789	12916	6269	1334	623
Missouri	65	MIAMI SCHOOL DISTRICT R-1	2013	989	62	479	448	1091	380	288	28	290
Missouri	61	OREARVILLE SCH DIST R 4	2013	740	43	324	373	694	455	164	24	0
Missouri	75	HARDEMAN SCH DIST R 10	2013	882	55	351	476	758	385	204	68	30
Missouri	350	SLATER SCH DIST	2013	3675	434	1757	1484	3449	1958	1088	220	59
Missouri	458	SWEET SPRINGS SCH DIST R7	2013	4586	423	2207	1956	4145	2415	1126	289	148
Missouri	644	SCHUYLER SCHOOL DIST R-1	2013	6297	738	3178	2381	5801	3318	1617	407	360
Missouri	33	GORIN SCH DIST R3	2013	812	195	397	220	672	373	197	23	79
Missouri	579	SCOTLAND CO SCH DIST R 1	2013	5457	556	2386	2515	5622	3250	1792	406	150
Missouri	629	CHAFFEE R-2 SCHOOL DISTRICT	2013	5294	527	3158	1609	4331	2440	1358	321	79
Missouri	806	SCOTT CITY SCHOOL DISTRICT R 1	2013	7824	899	4012	2913	7268	4263	2194	463	228
Missouri	136	KELSO SCH DIST C 7	2013	1368	155	506	707	1286	642	348	44	2
Missouri	336	SCOTT COUNTY CENTRAL SCHOOLS	2013	3904	501	2277	1126	3648	1986	1172	233	209
Missouri	351	ORAN SCHOOL DISTRICT R-3	2013	3188	345	1704	1139	3114	1696	1033	145	154
Missouri	980	SCOTT CO SCH DIST R 4	2013	8237	879	4433	2925	8349	4487	2417	479	784
Missouri	3567	SIKESTON SCH DIST R 6	2013	30732	3549	15350	11833	29380	17272	8653	1803	1246
Missouri	258	EMINENCE SCH DIST R 1	2013	2961	377	1559	1025	2887	1483	1073	211	106
Missouri	466	WINONA SCH DIST R 3	2013	4971	1151	2714	1106	4940	2578	1849	394	90
Missouri	797	SHELBY COUNTY SCHOOL DIST. R-4	2013	7149	796	3112	3241	7059	4227	2136	410	239
Missouri	295	SHELBY CO SCH DIST C-1	2013	3597	258	1766	1573	3249	1871	1035	189	108
Missouri	450	ADVANCE SCH DIST R 4	2013	3917	430	2033	1454	3610	1968	1089	249	222
Missouri	207	BELL CITY SCH DIST R 2	2013	2514	337	1164	1013	2511	1355	895	147	101
Missouri	565	BERNIE SCHOOL DIST R 13	2013	4659	585	2377	1697	4464	2515	1463	345	122
Missouri	732	BLOOMFIELD SCH DIST R-14	2013	7114	1969	3051	2094	6717	3269	1679	431	1267
Missouri	2113	DEXTER SCH DIST R 11	2013	18090	1651	8631	7808	17097	10280	4724	900	636
Missouri	245	RICHLAND SCH DIST R-1	2013	3475	361	1873	1241	3347	1721	1135	140	283
Missouri	793	PUXICO SCH DIST R 8	2013	7345	679	4385	2281	9762	4307	2227	317	2768
Missouri	581	BLUE EYE SCH DIST R 5	2013	8394	877	3283	4234	7955	4504	2348	394	689
Missouri	736	CRANE SCH DIST R 3	2013	5695	467	3616	1612	5846	3118	1837	414	273
Missouri	550	GALENA SCH DIST R 2	2013	5551	712	2946	1893	6318	2933	1835	348	1118
Missouri	285	HURLEY SCH DIST R 1	2013	2623	307	1615	701	2465	1314	893	138	97
Missouri	1979	REEDS SPRING SCH DIST R-4	2013	22678	1649	7841	13188	21322	10346	6898	1122	2112
Missouri	107	NEWTOWN HARRIS SCH DIST R-3	2013	1677	120	733	824	1588	847	541	191	0
Missouri	298	GREEN CITY SCHOOL DISTRICT R-1	2013	3468	273	1857	1338	3161	1621	983	232	203
Missouri	672	MILAN SCH DIST C 2	2013	7139	808	4027	2304	6744	3801	1934	533	422
Missouri	77	MARK TWAIN SCH DIST R-8	2013	1037	121	486	430	875	328	281	105	25
Missouri	156	BRADLEYVILLE SCH DIST R 1	2013	2270	235	904	1131	2513	1426	827	210	45
Missouri	4581	BRANSON SCH DIST R 4	2013	47558	3153	17278	27127	66889	22049	13767	2400	25066
Missouri	1147	FORSYTH SCH DIST R 3	2013	11278	1322	5660	4296	10723	5678	3291	727	836
Missouri	1401	HOLLISTER SCH DIST R 5	2013	17333	2352	6526	8455	15566	7696	5230	886	584
Missouri	428	KIRBYVILLE SCH DIST R 6	2013	4335	424	2149	1762	4122	1543	1241	255	232
Missouri	263	TANEYVILLE SCH DIST R 2	2013	2596	237	1584	775	2494	1019	726	204	18
Missouri	746	CABOOL SCH DIST R-4	2013	7262	1119	3957	2186	7141	3819	2279	569	359
Missouri	973	HOUSTON SCH DIST R 1	2013	10197	1255	5098	3844	9687	5900	2789	715	147
Missouri	845	LICKING SCH DIST R 8	2013	6552	810	3889	1853	6494	3826	1989	360	260
Missouri	616	PLATO SCH DIST R 5	2013	5119	520	2804	1795	4641	2640	1516	317	119
Missouri	209	RAYMONDVILLE SCH DIST R-7	2013	1727	153	1157	417	1688	731	529	161	44
Missouri	118	SUCCESS SCH DIST R 6	2013	1116	176	608	332	1071	489	293	99	16
Missouri	418	SUMMERSVILLE SCHOOL DIST R 2	2013	3576	589	1934	1053	3849	2096	1270	295	187
Missouri	215	BRONAUGH SCH DIST R 7	2013	2378	517	1159	702	2134	1145	791	155	14
Missouri	2586	NEVADA SCH DIST R 5	2013	23489	3025	11482	8982	26942	13548	6650	1774	4483
Missouri	236	NORTHEAST VERNON CO. R-I	2013	2321	279	1120	922	2318	1294	869	117	18
Missouri	184	SHELDON SCH DIST R 8	2013	1998	352	947	699	2130	966	845	301	0
Missouri	3153	WARREN COUNTY SCHOOL DIST R-3	2013	31457	2528	15975	12954	28350	14458	9641	1735	1404
Missouri	1494	WRIGHT CITY SCH DIST R 2	2013	17149	1381	7706	8062	15243	7754	5277	818	545
